,level_0,level_1,cosine,euclidean,hamming,psnr,ssim
152,/home/epicra/YT8M/videos/7/DVR 4 canale Full D1 - DAHUA 0404HF-AN - NEOSIS.mp4,240:426,0.2655818985686232,14.262874015050663,0.7639999999999999,32.83893128833887,0.9151028881785286
153,/home/epicra/YT8M/videos/7/DVR 4 canale Full D1 - DAHUA 0404HF-AN - NEOSIS.mp4,360:640,0.255096559791794,14.052332314873839,0.7453333333333333,33.951671133495545,0.94363012805643
154,/home/epicra/YT8M/videos/7/DVR 4 canale Full D1 - DAHUA 0404HF-AN - NEOSIS.mp4,480:854,0.23461179501017587,13.09196035461239,0.6579999999999998,35.86220181840528,0.9751224450619332
155,/home/epicra/YT8M/videos/7/DVR 4 canale Full D1 - DAHUA 0404HF-AN - NEOSIS.mp4,720:1280,0.24163305420640555,13.26202536384331,0.6933333333333335,38.35759572484003,0.9845968413226255
156,/home/epicra/YT8M/videos/7/Destiny - AUDIO EASTER EGG FOUND!.mp4,240:426,0.2551364064450014,14.571957183286349,0.8555555555555556,33.649596357370655,0.8830228677593657
157,/home/epicra/YT8M/videos/7/Destiny - AUDIO EASTER EGG FOUND!.mp4,360:640,0.22981506766222468,13.276549079596183,0.7388888888888889,35.92035997872335,0.9405674469986091
158,/home/epicra/YT8M/videos/7/Destiny - AUDIO EASTER EGG FOUND!.mp4,480:854,0.19456199388548817,12.146304625652688,0.6644444444444445,37.636889371338185,0.9612191667684197
159,/home/epicra/YT8M/videos/7/Destiny - AUDIO EASTER EGG FOUND!.mp4,720:1280,0.16409160469436065,10.394852167156992,0.5388888888888889,39.493669784720666,0.9724181343151711
160,/home/epicra/YT8M/videos/7/Destiny Best Multiplayer Weapon Upgrade - Super Slide Shotgun!.mp4,240:426,0.2490343829539445,14.168788832822736,0.7833333333333334,36.32876281459918,0.9102634936208461
161,/home/epicra/YT8M/videos/7/Destiny Best Multiplayer Weapon Upgrade - Super Slide Shotgun!.mp4,360:640,0.23575064647053415,13.744443149688774,0.7466666666666667,38.69727272761362,0.9508065078693663
162,/home/epicra/YT8M/videos/7/Destiny Best Multiplayer Weapon Upgrade - Super Slide Shotgun!.mp4,480:854,0.21096782492011165,12.945660138842523,0.7172222222222223,40.572607974576535,0.9695494211077357
163,/home/epicra/YT8M/videos/7/Destiny Best Multiplayer Weapon Upgrade - Super Slide Shotgun!.mp4,720:1280,0.20788558916961128,12.226713850810931,0.6383333333333334,42.463555180589765,0.9797199298701291
164,/home/epicra/YT8M/videos/7/Dmachine - Ret Rotation Guide.mp4,240:426,0.2890632044804739,15.319589070282996,0.8873333333333335,31.317382168416263,0.6472084374039714
165,/home/epicra/YT8M/videos/7/Dmachine - Ret Rotation Guide.mp4,360:640,0.3121400530684884,15.961620729112665,0.8946666666666667,29.05234027190445,0.520705328025511
166,/home/epicra/YT8M/videos/7/Dmachine - Ret Rotation Guide.mp4,480:854,0.2595514277794447,14.639765395816514,0.8113333333333332,32.30710820889569,0.7124558652550981
167,/home/epicra/YT8M/videos/7/Dmachine - Ret Rotation Guide.mp4,720:1280,0.2717009320862559,14.908398915655491,0.818,33.05498798469405,0.754899531893178
168,/home/epicra/YT8M/videos/7/Domaci hleb recept-Homemade bread recipe.mp4,240:426,0.21771415707893305,13.897366051012408,0.7746666666666667,35.12057015812573,0.9273406371442627
169,/home/epicra/YT8M/videos/7/Domaci hleb recept-Homemade bread recipe.mp4,360:640,0.26055518764267743,15.182775149300936,0.8440000000000001,37.44386798647722,0.9570970924300025
170,/home/epicra/YT8M/videos/7/Domaci hleb recept-Homemade bread recipe.mp4,480:854,0.22830190336399914,13.986356944771764,0.8013333333333335,40.27859282347464,0.9744084846176532
171,/home/epicra/YT8M/videos/7/Domaci hleb recept-Homemade bread recipe.mp4,720:1280,0.2251247528263842,13.97396732775644,0.7706666666666665,42.209062993467896,0.9799721518845829
172,/home/epicra/YT8M/videos/7/Dota 2 Turnavası Finalleri ve Cosplay Yarışmasını Yerinde Takip Ettik.mp4,240:426,0.27920877554166285,14.769297482994194,0.8613333333333335,37.700260730462766,0.974495286121408
173,/home/epicra/YT8M/videos/7/Dota 2 Turnavası Finalleri ve Cosplay Yarışmasını Yerinde Takip Ettik.mp4,360:640,0.2699127929993854,14.808995214203755,0.8880000000000001,39.16328637297946,0.9780573241756069
174,/home/epicra/YT8M/videos/7/Dota 2 Turnavası Finalleri ve Cosplay Yarışmasını Yerinde Takip Ettik.mp4,480:854,0.25733007372057776,14.792713224733674,0.8213333333333334,41.43500114174182,0.984373409976913
175,/home/epicra/YT8M/videos/7/Dota 2 Turnavası Finalleri ve Cosplay Yarışmasını Yerinde Takip Ettik.mp4,720:1280,0.22604617115343925,12.654941646090574,0.69,42.853363326959,0.9862676726766721
176,/home/epicra/YT8M/videos/7/End of Round Screen Glitch Looks Awesome.mp4,240:384,0.2814356025446107,15.40126635507151,0.8865013774104684,30.38680896244245,0.5857786830625935
177,/home/epicra/YT8M/videos/7/End of Round Screen Glitch Looks Awesome.mp4,360:576,0.28839118942321856,15.326544471533941,0.8749311294765841,30.663613432894792,0.6082013295749071
178,/home/epicra/YT8M/videos/7/End of Round Screen Glitch Looks Awesome.mp4,480:768,0.2696093471754316,14.759372297293043,0.8628099173553719,30.911913218489385,0.6361667884369718
179,/home/epicra/YT8M/videos/7/End of Round Screen Glitch Looks Awesome.mp4,720:1152,0.2510131557080024,14.216290883093835,0.831955922865014,31.077998356705834,0.6658186108985601
180,"/home/epicra/YT8M/videos/7/Envelop vouwen van A4 papier (zonder schaar, lijm of plakband).mp4",240:426,0.13313555310194333,6.813352030651206,0.3006666666666667,38.31068490437933,0.9673968807318444
181,"/home/epicra/YT8M/videos/7/Envelop vouwen van A4 papier (zonder schaar, lijm of plakband).mp4",360:640,0.065335197405373,3.743082345235264,0.1653333333333333,39.287636907690555,0.9754773126444267
182,"/home/epicra/YT8M/videos/7/Envelop vouwen van A4 papier (zonder schaar, lijm of plakband).mp4",480:854,0.12253236227425546,5.939482472828228,0.25666666666666665,42.15677606315831,0.9878863251170874
183,"/home/epicra/YT8M/videos/7/Envelop vouwen van A4 papier (zonder schaar, lijm of plakband).mp4",720:1280,0.06446007606838985,4.014320340754324,0.176,44.813064691267535,0.9913853381279444
184,/home/epicra/YT8M/videos/7/Epic!!! Guy Dances to awesome DJ Mix! - FEATURED IN GUITAR CENTER COMMERCIAL.mp4,240:426,0.2846496850184843,15.782055733374364,0.9270833333333334,35.46262679210051,0.9192486355256037
185,/home/epicra/YT8M/videos/7/Epic!!! Guy Dances to awesome DJ Mix! - FEATURED IN GUITAR CENTER COMMERCIAL.mp4,360:640,0.2070179322549883,13.516143277124286,0.8680555555555557,38.36572019689161,0.9652644921594998
186,/home/epicra/YT8M/videos/7/Epic!!! Guy Dances to awesome DJ Mix! - FEATURED IN GUITAR CENTER COMMERCIAL.mp4,480:854,0.23257442409197016,14.030193945717592,0.895138888888889,39.08314495164177,0.9611173616957069
187,/home/epicra/YT8M/videos/7/Epic!!! Guy Dances to awesome DJ Mix! - FEATURED IN GUITAR CENTER COMMERCIAL.mp4,720:1280,0.22862249714257268,14.57593970364852,0.8979166666666668,40.56667557601363,0.9681544615787961
188,"/home/epicra/YT8M/videos/7/Examination Gloves - Dental Assistants Appleton, WI.mp4",240:136,0.24416169715213487,13.920590308420595,0.7438888888888889,36.91066746142621,0.9671136305756011
189,"/home/epicra/YT8M/videos/7/Examination Gloves - Dental Assistants Appleton, WI.mp4",360:202,0.24789354959434,14.276056103259343,0.7305555555555555,37.589050844322536,0.9635974032800393
190,"/home/epicra/YT8M/videos/7/Examination Gloves - Dental Assistants Appleton, WI.mp4",480:270,0.2390872759704426,13.527730064312316,0.7088888888888889,40.32746756733711,0.9793455464888408
191,"/home/epicra/YT8M/videos/7/Examination Gloves - Dental Assistants Appleton, WI.mp4",720:406,0.18542140740832663,10.794061776256829,0.5283333333333333,43.44156918761699,0.985256288319133
192,"/home/epicra/YT8M/videos/7/FIFA 15 _ SKŁADY TOTW _ ROONEY, RIBERY I HUMMELS.mp4",240:426,0.2748458422453478,15.306786143743143,0.8827777777777779,35.23633793229882,0.8931421529727696
193,"/home/epicra/YT8M/videos/7/FIFA 15 _ SKŁADY TOTW _ ROONEY, RIBERY I HUMMELS.mp4",360:640,0.27914548002178124,15.303385404257797,0.8555555555555557,36.02598115056321,0.9178702620469571
194,"/home/epicra/YT8M/videos/7/FIFA 15 _ SKŁADY TOTW _ ROONEY, RIBERY I HUMMELS.mp4",480:854,0.26889963336699474,15.051626904266955,0.8244444444444444,38.0946836801992,0.9574648380154467
195,"/home/epicra/YT8M/videos/7/FIFA 15 _ SKŁADY TOTW _ ROONEY, RIBERY I HUMMELS.mp4",720:1280,0.23321401254867452,13.698688988633938,0.7533333333333334,40.05634949197256,0.9733048427864228
196,/home/epicra/YT8M/videos/7/Far Cry 3 Montage - My Journey Into Madness.mp4,240:426,0.2564444950635639,14.658072111165232,0.8022222222222223,32.41284336735227,0.8192698577630322
197,/home/epicra/YT8M/videos/7/Far Cry 3 Montage - My Journey Into Madness.mp4,360:640,0.23958274352091297,13.90230785815954,0.7472222222222222,34.81127511539559,0.9051671030959416
198,/home/epicra/YT8M/videos/7/Far Cry 3 Montage - My Journey Into Madness.mp4,480:854,0.21995249149845306,13.039299392549053,0.6727777777777779,36.84770284946915,0.9425092449387883
199,/home/epicra/YT8M/videos/7/Far Cry 3 Montage - My Journey Into Madness.mp4,720:1280,0.20513373724577397,12.091991708544542,0.6272222222222222,38.899690623640346,0.9618009785204374
200,/home/epicra/YT8M/videos/7/Fashion collection TEAM B03柏木由紀1080p.avi.mp4,240:426,0.28514483931021933,15.40679862195082,0.868888888888889,40.784909091281115,0.9888265907004213
201,/home/epicra/YT8M/videos/7/Fashion collection TEAM B03柏木由紀1080p.avi.mp4,360:640,0.28143466388028465,15.264374857329766,0.8750000000000001,41.53928452594936,0.9901507142058737
202,/home/epicra/YT8M/videos/7/Fashion collection TEAM B03柏木由紀1080p.avi.mp4,480:854,0.27860052644955524,15.023953922636622,0.8361111111111111,44.09472467660009,0.9939889238927847
203,/home/epicra/YT8M/videos/7/Fashion collection TEAM B03柏木由紀1080p.avi.mp4,720:1280,0.20184101159884998,11.272275107396736,0.6244444444444445,45.71524893331529,0.9950301119921731
204,/home/epicra/YT8M/videos/7/Fatafat Bouncerz - 7.mp4,240:426,0.2497912520194851,13.577429225452745,0.7453333333333334,39.74213099326906,0.9647252817347569
205,/home/epicra/YT8M/videos/7/Fatafat Bouncerz - 7.mp4,360:640,0.2803757655335792,14.492066398278245,0.7933333333333334,40.30358048565239,0.9561443368419899
206,/home/epicra/YT8M/videos/7/Fatafat Bouncerz - 7.mp4,480:854,0.23014195705826196,12.737970084817741,0.6426666666666666,42.77068500482336,0.9688709001192215
207,/home/epicra/YT8M/videos/7/Fatafat Bouncerz - 7.mp4,720:1280,0.1883464038227141,11.461773532874354,0.5913333333333334,44.07450731290928,0.9735854243662749
208,/home/epicra/YT8M/videos/7/Final Fantasy X Soundtrack - Yuna's Theme.mp4,240:320,0.22654510177082154,13.820274961085257,0.6666666666666666,37.25999137110925,0.9858446046087779
209,/home/epicra/YT8M/videos/7/Final Fantasy X Soundtrack - Yuna's Theme.mp4,360:480,0.22589962096807106,14.071855867237462,0.697142857142857,38.88130129342005,0.9913869663292134
210,/home/epicra/YT8M/videos/7/Final Fantasy X Soundtrack - Yuna's Theme.mp4,480:640,0.16113042587213927,12.932738897580263,0.6,41.82581490986234,0.996942315160323
