,size,temporal_canny-cross-correlation,temporal_canny-euclidean,temporal_canny-manhattan,temporal_canny-max,temporal_canny-mean,temporal_canny-std,temporal_cross_correlation-cosine,temporal_cross_correlation-cross-correlation,temporal_cross_correlation-euclidean,temporal_cross_correlation-manhattan,temporal_cross_correlation-max,temporal_cross_correlation-mean,temporal_cross_correlation-std,temporal_dct-cross-correlation,temporal_dct-euclidean,temporal_dct-manhattan,temporal_dct-max,temporal_dct-mean,temporal_dct-std,temporal_difference-cosine,temporal_difference-cross-correlation,temporal_difference-euclidean,temporal_difference-manhattan,temporal_difference-max,temporal_difference-mean,temporal_difference-std,temporal_histogram_distance-cross-correlation,temporal_histogram_distance-euclidean,temporal_histogram_distance-manhattan,temporal_histogram_distance-max,temporal_histogram_distance-mean,temporal_histogram_distance-std,title,variation,attack,attack_ID,dimension
5307,1455955,0.0,0.6260332949640407,0.526147522265,0.489095052083,0.0243748541083,0.05195471512159999,4.96200882383e-05,118.46731009,0.11869882528147235,2.13986804593,0.9987265467640001,0.995523649604,0.00991771310919,0.0,7.509923903107812,0.0133685825468,1.7870137691499999,0.6369936636519999,0.261112787603,0.0012035362444200001,72.85233096,0.4286279572558939,0.516657089599,0.987223307292,0.76324764932,0.154758912415,0.0,0.7593684932014605,0.140279774519,0.0970604182825,0.0683076588341,0.013408292328000001,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_watermark/w75z31IBxpc.mp4,480p_watermark,0,480
5308,1795502,0.0,0.527141781100115,0.48402725804499996,0.399278428819,0.025764700411400002,0.040881454229900006,1.8626859360999998e-05,116.93105568,0.2006266542180058,0.9355097637309999,0.986552536488,0.982613948213,0.005997549643430001,0.0,283.8857807765994,0.00032961490707599997,32.2338638306,25.5028854498,5.180663580769999,0.00445368672781,73.29567773,0.8098805912096798,0.16527013759099998,0.972276475694,0.769347745609,0.16130866687200002,0.0,12.032464616867278,0.00824278216534,1.9894654147400002,1.02788454816,0.400117147553,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_vignette/w75z31IBxpc.mp4,480p_vignette,0,480
5309,1512495,0.0,0.8227706396000897,0.192464119204,0.408962673611,0.052065324827800005,0.0545698655958,0.00025630943050999997,112.16038232,0.6688222343799876,0.171244328849,0.988995194435,0.942524254823,0.0213438704212,0.0,608.6584574163802,0.00016112089695700002,74.6608123779,52.1640299949,19.8006622358,0.004468709124470001,73.6001893,0.8132512105806005,0.16945849039299998,0.986626519097,0.772568988533,0.161917922567,0.0,32.831277755054266,0.00286531200405,4.33532505962,2.9411943916600003,0.638199209779,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_black_and_white/w75z31IBxpc.mp4,480p_black_and_white,0,480
5310,375771,0.0,0.5717308352971789,0.513920062456,0.444905598958,0.0247548563696,0.0461958382641,3.0675985162e-06,118.72587861,0.03685299302736608,1.3776247778400001,0.999054551125,0.997696494355,0.0024712331952,0.0,7.825158304373647,0.0131191853495,1.74319458008,0.648943236395,0.305673947851,0.011127128181200001,64.70255914,1.5450519982622315,0.0846212999415,0.984157986111,0.671722041681,0.191917537315,0.0,0.7291981414636389,0.154928735097,0.157571179654,0.062643534023,0.023326087981400002,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_low_bitrate_4/w75z31IBxpc.mp4,480p_low_bitrate_4,0,480
5311,1448682,0.0,1.3879188694711584,0.097294729341,0.710015190972,0.0947735213877,0.0848854079691,0.0027501776601999996,104.09163059,1.5396789053682012,0.0718991953432,0.925787985325,0.8747196157439999,0.0650072032294,0.0,350.65117414789205,0.00026601865076499997,41.0957298279,31.597772454,5.901401534630001,0.000840433546735,73.6356201,0.3519659430191668,0.6748064214980001,0.987413194444,0.772320744704,0.150597519206,0.0,0.2619304996761542,0.5953535707100001,0.040244742133,0.022518270128099996,0.008334377728659999,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_flip_vertical/w75z31IBxpc.mp4,480p_flip_vertical,0,480
5312,1453831,0.0,1.5880324698156534,0.0804274453421,0.726779513889,0.112887114481,0.0919156789278,0.00285573731326,105.8399775,1.4125536073450535,0.08223674397469999,0.9320722222329999,0.889411607209,0.0673610194566,0.0,198.22429361902562,0.000468724153382,24.8358955383,17.9365627786,2.9106537830400003,0.0010576069791,73.74917362,0.3953868390828325,0.55710205377,0.992133246528,0.773649270906,0.151019564487,0.0,0.30537958117606057,0.463237352127,0.0521621186795,0.0265438703211,0.008893402075180001,../../data/1080p/w75z31IBxpc.mp4,../../data/480p_rotate_90_clockwise/w75z31IBxpc.mp4,480p_rotate_90_clockwise,0,480
5313,798288,0.0,0.5357006672990157,0.639322939248,0.437120225694,0.021547518747099998,0.044127777872,4.80586020646e-07,118.86629928,0.01625795772684777,1.15432421885,0.999539673328,0.99887650003,0.000979294083247,0.0,3.9102235153965914,0.026819260287799997,1.0733032226600001,0.321736438184,0.15802462305099998,0.0023564415123600003,73.1727983,0.5895101773441807,0.344829521538,0.990478515625,0.765818990357,0.163649162194,0.0,0.43402491294978796,0.290969344693,0.07061546097410001,0.0372839341533,0.013889330677300001,../../data/1080p/w75z31IBxpc.mp4,../../data/360p/w75z31IBxpc.mp4,360p,1,360
5314,796687,0.0,0.6438655779466775,0.483557421132,0.499104817708,0.025781569138099997,0.053094560871699996,4.4932490065000004e-05,118.43248161,0.11532276628059684,2.31219191787,0.998413562775,0.995230973268,0.00943482392821,0.0,8.276233800006263,0.0119358903743,1.80288815498,0.712444792776,0.260805371342,0.00216589677128,72.33883064,0.5781063736163795,0.35034831450000004,0.989366319444,0.757250133126,0.160324215079,0.0,0.9831045160794916,0.106119059579,0.13069026204700002,0.0875914108606,0.0212025275976,../../data/1080p/w75z31IBxpc.mp4,../../data/360p_watermark/w75z31IBxpc.mp4,360p_watermark,0,360
5315,1057822,0.0,0.5666374049911319,0.457142857143,0.444146050347,0.0267857142857,0.0445046012586,2.12087945347e-05,116.87936659,0.2065427004745696,0.8923591593790001,0.986250758171,0.982179586126,0.00639691874922,0.0,282.8770645082066,0.00033080253798799996,32.255218505900004,25.411356421100002,5.166737865930001,0.005644730768649999,72.86346178,0.9109680378914664,0.155525273279,0.9833984375,0.762413331218,0.175613311532,0.0,11.95581578967816,0.00829877359151,2.0098613951199997,1.02100615763,0.398416570766,../../data/1080p/w75z31IBxpc.mp4,../../data/360p_vignette/w75z31IBxpc.mp4,360p_vignette,0,360
5316,894903,0.0,0.7877284421523877,0.21154596579799997,0.442057291667,0.048126933064900006,0.0538351122429,0.000248258331953,112.18090545,0.6657952091744526,0.17184828445,0.988005101681,0.942696718108,0.021009689408400003,0.0,607.5676689067635,0.000161427252044,74.474105835,52.065049548100006,19.7796507671,0.00561099381455,73.07078698,0.90849175403532,0.157564722326,0.991129557292,0.764453079409,0.17655652933,0.0,32.867351203576725,0.00286204196931,4.3395979231699995,2.9445452609599996,0.638350728623,../../data/1080p/w75z31IBxpc.mp4,../../data/360p_black_and_white/w75z31IBxpc.mp4,360p_black_and_white,0,360
5317,206548,0.0,0.614500411354967,0.419748588085,0.471950954861,0.028423348506099996,0.048634482481199996,6.501563211469999e-06,118.57224698,0.05544192789394516,1.74747139655,0.9984352588650001,0.9964054722750001,0.00359304145523,0.0,11.002507602863083,0.009809777723370001,2.9662628173799996,0.865034528891,0.518638245603,0.017879309613,62.48770727,1.912127456518934,0.066960077161,0.986192491319,0.648127708114,0.20350224843800002,0.0,1.2036126043185398,0.088172633202,0.252884516612,0.103709138652,0.037659312454400004,../../data/1080p/w75z31IBxpc.mp4,../../data/360p_low_bitrate_4/w75z31IBxpc.mp4,360p_low_bitrate_4,0,360
